rownames(sigRes)
ENSMUSG00000029032
ENSMUSG00000022724
ENSMUSG00000053746
ENSMUSG00000048087
ENSMUSG00000060969
ENSMUSG00000038843
ENSMUSG00000015619
ENSMUSG00000019737
ENSMUSG00000023904
ENSMUSG00000067071
ENSMUSG00000081603
ENSMUSG00000038508
ENSMUSG00000073000
ENSMUSG00000033350
ENSMUSG00000026535
ENSMUSG00000058581
ENSMUSG00000073491
ENSMUSG00000045752
ENSMUSG00000037913
ENSMUSG00000105987
ENSMUSG00000048534
ENSMUSG00000022514
ENSMUSG00000029121
ENSMUSG00000030268
ENSMUSG00000021508
ENSMUSG00000035498
ENSMUSG00000031595
ENSMUSG00000048482
ENSMUSG00000054364
ENSMUSG00000020388
ENSMUSG00000073402
ENSMUSG00000003992
ENSMUSG00000028545
ENSMUSG00000031274
ENSMUSG00000032350
ENSMUSG00000076431
ENSMUSG00000035929
ENSMUSG00000024664
ENSMUSG00000028463
ENSMUSG00000027236
ENSMUSG00000059422
ENSMUSG00000039997
ENSMUSG00000028551
ENSMUSG00000026062
ENSMUSG00000020712
ENSMUSG00000031750
ENSMUSG00000027356
ENSMUSG00000025491
ENSMUSG00000021794
ENSMUSG00000038068
ENSMUSG00000029913
ENSMUSG00000024379
ENSMUSG00000031758
ENSMUSG00000107092
ENSMUSG00000020000
ENSMUSG00000070305
ENSMUSG00000025076
ENSMUSG00000031278
ENSMUSG00000024790
ENSMUSG00000026414
ENSMUSG00000070287
ENSMUSG00000037419
ENSMUSG00000025329
ENSMUSG00000021365
ENSMUSG00000015087
ENSMUSG00000025277
ENSMUSG00000019256
ENSMUSG00000027536
ENSMUSG00000038903
ENSMUSG00000009563
ENSMUSG00000001247
ENSMUSG00000028152
ENSMUSG00000079627
ENSMUSG00000025481
ENSMUSG00000109875
ENSMUSG00000084349
ENSMUSG00000044037
ENSMUSG00000029752
ENSMUSG00000004626
ENSMUSG00000029307
ENSMUSG00000048498
ENSMUSG00000031098
ENSMUSG00000049327
ENSMUSG00000096788
ENSMUSG00000005251
ENSMUSG00000029209
ENSMUSG00000059040
ENSMUSG00000039081
ENSMUSG00000030188
ENSMUSG00000103653
ENSMUSG00000030222
ENSMUSG00000027102
ENSMUSG00000080242
ENSMUSG00000064193
ENSMUSG00000027315
ENSMUSG00000033295
ENSMUSG00000045027
ENSMUSG00000025268
ENSMUSG00000031482
ENSMUSG00000030598
ENSMUSG00000075044
ENSMUSG00000042364
ENSMUSG00000063696
ENSMUSG00000041193
ENSMUSG00000039903
ENSMUSG00000031387
ENSMUSG00000024691
ENSMUSG00000057706
ENSMUSG00000028572
ENSMUSG00000001785
ENSMUSG00000090523
ENSMUSG00000040219
ENSMUSG00000079560
ENSMUSG00000028807
ENSMUSG00000028040
ENSMUSG00000006179
ENSMUSG00000025083
ENSMUSG00000040284
ENSMUSG00000058064
ENSMUSG00000090394
ENSMUSG00000024789
ENSMUSG00000028184
ENSMUSG00000022176
ENSMUSG00000039116
ENSMUSG00000014704
ENSMUSG00000061981
ENSMUSG00000025921
ENSMUSG00000041449
ENSMUSG00000037624
ENSMUSG00000079387
ENSMUSG00000039943
ENSMUSG00000028218
ENSMUSG00000092243
ENSMUSG00000110537
ENSMUSG00000026198
ENSMUSG00000073177
ENSMUSG00000050424
ENSMUSG00000000693
ENSMUSG00000045790
ENSMUSG00000039347
ENSMUSG00000047143
ENSMUSG00000047501
ENSMUSG00000029001
ENSMUSG00000079179
ENSMUSG00000025105
ENSMUSG00000041886
ENSMUSG00000038884
ENSMUSG00000029844
ENSMUSG00000035274
ENSMUSG00000006931
ENSMUSG00000032062
ENSMUSG00000020333
ENSMUSG00000085918
ENSMUSG00000022324
ENSMUSG00000044629
ENSMUSG00000078695
ENSMUSG00000038564
ENSMUSG00000030493
ENSMUSG00000059878
ENSMUSG00000004864
ENSMUSG00000058741
ENSMUSG00000073403
ENSMUSG00000030218
ENSMUSG00000063011
ENSMUSG00000086021
ENSMUSG00000003378
ENSMUSG00000021550
ENSMUSG00000038679
ENSMUSG00000059713
ENSMUSG00000082045
ENSMUSG00000029859
ENSMUSG00000031952
ENSMUSG00000022651
ENSMUSG00000050192
ENSMUSG00000034667
ENSMUSG00000069094
ENSMUSG00000039146
ENSMUSG00000028786
ENSMUSG00000021180
ENSMUSG00000029816
ENSMUSG00000036322
ENSMUSG00000019889
ENSMUSG00000032009
ENSMUSG00000074480
ENSMUSG00000019734
ENSMUSG00000051439
ENSMUSG00000019312
ENSMUSG00000074280
ENSMUSG00000057101
ENSMUSG00000024426
ENSMUSG00000105068
ENSMUSG00000082354
ENSMUSG00000029999
ENSMUSG00000038400
ENSMUSG00000045312
ENSMUSG00000026655
ENSMUSG00000020641
ENSMUSG00000030351
ENSMUSG00000023391
ENSMUSG00000001672
ENSMUSG00000036186
ENSMUSG00000046191
ENSMUSG00000026479
ENSMUSG00000036103
ENSMUSG00000042810
ENSMUSG00000062380
ENSMUSG00000032018
ENSMUSG00000104340
ENSMUSG00000029810
ENSMUSG00000047910
ENSMUSG00000020334
ENSMUSG00000028496
ENSMUSG00000002997
ENSMUSG00000021185
ENSMUSG00000043424
ENSMUSG00000020865
ENSMUSG00000030224
ENSMUSG00000056445
ENSMUSG00000022938
ENSMUSG00000048644
ENSMUSG00000024371
ENSMUSG00000091478
ENSMUSG00000027962
ENSMUSG00000032202
ENSMUSG00000050545
ENSMUSG00000020601
ENSMUSG00000022707
ENSMUSG00000070527
ENSMUSG00000022156
ENSMUSG00000032715
ENSMUSG00000102278
ENSMUSG00000110569
ENSMUSG00000037032
ENSMUSG00000010048
ENSMUSG00000002808
ENSMUSG00000030800
ENSMUSG00000022403
ENSMUSG00000020836
ENSMUSG00000025383
ENSMUSG00000044367
ENSMUSG00000047414
ENSMUSG00000040364
ENSMUSG00000034285
ENSMUSG00000107350
ENSMUSG00000027778
ENSMUSG00000037211
ENSMUSG00000005718
ENSMUSG00000032182
ENSMUSG00000038253
ENSMUSG00000094378
ENSMUSG00000024803
ENSMUSG00000035357
ENSMUSG00000069171
ENSMUSG00000038042
ENSMUSG00000029173
ENSMUSG00000032578
ENSMUSG00000061878
ENSMUSG00000022146
ENSMUSG00000031351
ENSMUSG00000034401
ENSMUSG00000074415
ENSMUSG00000036912
ENSMUSG00000059336
ENSMUSG00000029925
ENSMUSG00000018446
ENSMUSG00000098923
ENSMUSG00000046152
ENSMUSG00000082361
ENSMUSG00000023043
ENSMUSG00000004267
ENSMUSG00000040195
ENSMUSG00000039646
ENSMUSG00000027859
ENSMUSG00000004221
ENSMUSG00000046341
ENSMUSG00000037681
ENSMUSG00000041324
ENSMUSG00000031995
ENSMUSG00000030888
ENSMUSG00000079414
ENSMUSG00000032577
ENSMUSG00000030603
ENSMUSG00000046318
ENSMUSG00000018417
ENSMUSG00000042734
ENSMUSG00000027082
ENSMUSG00000092390
ENSMUSG00000029380
ENSMUSG00000027220
ENSMUSG00000074311
ENSMUSG00000045394
ENSMUSG00000043262
ENSMUSG00000047281
ENSMUSG00000024798
ENSMUSG00000042659
ENSMUSG00000007805
ENSMUSG00000030255
ENSMUSG00000029304
ENSMUSG00000049036
ENSMUSG00000025161
ENSMUSG00000059058
ENSMUSG00000049232
ENSMUSG00000052560
ENSMUSG00000036667
ENSMUSG00000038702
ENSMUSG00000082739
ENSMUSG00000063488
ENSMUSG00000054702
ENSMUSG00000008575
ENSMUSG00000091594
ENSMUSG00000001504
ENSMUSG00000021037
ENSMUSG00000017607
ENSMUSG00000027698
ENSMUSG00000051367
ENSMUSG00000021950
ENSMUSG00000063875
ENSMUSG00000004151
ENSMUSG00000040520
ENSMUSG00000078249
ENSMUSG00000086649
ENSMUSG00000068114
ENSMUSG00000019139
ENSMUSG00000024530
ENSMUSG00000036745
ENSMUSG00000034442
ENSMUSG00000021125
ENSMUSG00000040631
ENSMUSG00000026249
ENSMUSG00000031924
ENSMUSG00000054893
ENSMUSG00000079575
ENSMUSG00000048826
ENSMUSG00000046402
ENSMUSG00000079852
ENSMUSG00000092624
ENSMUSG00000032548
ENSMUSG00000050550
ENSMUSG00000038179
ENSMUSG00000062421
ENSMUSG00000024601
ENSMUSG00000031383
ENSMUSG00000064325
ENSMUSG00000026748
ENSMUSG00000037600
ENSMUSG00000048924
ENSMUSG00000050334
ENSMUSG00000045934
ENSMUSG00000047878
ENSMUSG00000066595
ENSMUSG00000030161
ENSMUSG00000043419
ENSMUSG00000016487
ENSMUSG00000094497
ENSMUSG00000079492
ENSMUSG00000032591
ENSMUSG00000097352
ENSMUSG00000037706
ENSMUSG00000019796
ENSMUSG00000023830
ENSMUSG00000110631
ENSMUSG00000060938
ENSMUSG00000031927
ENSMUSG00000032000
ENSMUSG00000030471
ENSMUSG00000026576
ENSMUSG00000068299
ENSMUSG00000097694
ENSMUSG00000057440
ENSMUSG00000038781
ENSMUSG00000052534
ENSMUSG00000107546
ENSMUSG00000057329
ENSMUSG00000025932
ENSMUSG00000025464
ENSMUSG00000052926
ENSMUSG00000046447
ENSMUSG00000036206
ENSMUSG00000032373
ENSMUSG00000107470
ENSMUSG00000047496
ENSMUSG00000003617
ENSMUSG00000066839
ENSMUSG00000042377
ENSMUSG00000073968
ENSMUSG00000022849
ENSMUSG00000037325
ENSMUSG00000020464
ENSMUSG00000026994
ENSMUSG00000063296
ENSMUSG00000004768
ENSMUSG00000056666
ENSMUSG00000018500
ENSMUSG00000046994
ENSMUSG00000000594
ENSMUSG00000041774
ENSMUSG00000028995
ENSMUSG00000028464
ENSMUSG00000016554
ENSMUSG00000023827
ENSMUSG00000034587
ENSMUSG00000031490
ENSMUSG00000026546
ENSMUSG00000031700
ENSMUSG00000026917
ENSMUSG00000060594
ENSMUSG00000081476
ENSMUSG00000028591
ENSMUSG00000011179
ENSMUSG00000090336
ENSMUSG00000089728
ENSMUSG00000032454
ENSMUSG00000019891
ENSMUSG00000001436
ENSMUSG00000033147
ENSMUSG00000050737
ENSMUSG00000042197
ENSMUSG00000042303
ENSMUSG00000028669
ENSMUSG00000024528
ENSMUSG00000059256
ENSMUSG00000027613
ENSMUSG00000050212
ENSMUSG00000022237
ENSMUSG00000051065
ENSMUSG00000024228
ENSMUSG00000082585
ENSMUSG00000097891
ENSMUSG00000038732
ENSMUSG00000045414
ENSMUSG00000031639
ENSMUSG00000035078
ENSMUSG00000087626
ENSMUSG00000057092
ENSMUSG00000083773
ENSMUSG00000039481
ENSMUSG00000062203
ENSMUSG00000017057
ENSMUSG00000017897
ENSMUSG00000066441
ENSMUSG00000006731
ENSMUSG00000097414
ENSMUSG00000056305
ENSMUSG00000021285
ENSMUSG00000015441
ENSMUSG00000036613
ENSMUSG00000079363
ENSMUSG00000038236
ENSMUSG00000097327
ENSMUSG00000096780
ENSMUSG00000018899
ENSMUSG00000040329
ENSMUSG00000016637
ENSMUSG00000030752
ENSMUSG00000074384
ENSMUSG00000022419
ENSMUSG00000022610
ENSMUSG00000052981
ENSMUSG00000048218
ENSMUSG00000036533
ENSMUSG00000022756
ENSMUSG00000046387
ENSMUSG00000073069
ENSMUSG00000071537
ENSMUSG00000030772
ENSMUSG00000031342
ENSMUSG00000022270
ENSMUSG00000039660
ENSMUSG00000044043
ENSMUSG00000051805
ENSMUSG00000034686
ENSMUSG00000012889
ENSMUSG00000067203
ENSMUSG00000030499
ENSMUSG00000071561
ENSMUSG00000037995
ENSMUSG00000056071
ENSMUSG00000095872
ENSMUSG00000083902
ENSMUSG00000057541
ENSMUSG00000008153
ENSMUSG00000023011
ENSMUSG00000059811
ENSMUSG00000063605
ENSMUSG00000024736
ENSMUSG00000025920
ENSMUSG00000050345
ENSMUSG00000039831
ENSMUSG00000076441
ENSMUSG00000038879
ENSMUSG00000052364
ENSMUSG00000037247
ENSMUSG00000009670
ENSMUSG00000032827
ENSMUSG00000079834
ENSMUSG00000031134
ENSMUSG00000023443
ENSMUSG00000074220
ENSMUSG00000023094
ENSMUSG00000000303
ENSMUSG00000029370
ENSMUSG00000012519
ENSMUSG00000001518
ENSMUSG00000021703
ENSMUSG00000104222
ENSMUSG00000030206
ENSMUSG00000049604
ENSMUSG00000047181
ENSMUSG00000036136
ENSMUSG00000037594
ENSMUSG00000026822
ENSMUSG00000004032
ENSMUSG00000047264
ENSMUSG00000070436
ENSMUSG00000020638
ENSMUSG00000051242
ENSMUSG00000042812
ENSMUSG00000034459
ENSMUSG00000071713
ENSMUSG00000054136
ENSMUSG00000052337
ENSMUSG00000049555
ENSMUSG00000078139
ENSMUSG00000034684
ENSMUSG00000050382
ENSMUSG00000084152
ENSMUSG00000014158
ENSMUSG00000024781
ENSMUSG00000043439
ENSMUSG00000022814
ENSMUSG00000031714
ENSMUSG00000031861
ENSMUSG00000025050
ENSMUSG00000079491
ENSMUSG00000032802
ENSMUSG00000032252
ENSMUSG00000004996
ENSMUSG00000023911
ENSMUSG00000071715
ENSMUSG00000046714
ENSMUSG00000027805
ENSMUSG00000031901
ENSMUSG00000040354
ENSMUSG00000026643
ENSMUSG00000087480
ENSMUSG00000027495
ENSMUSG00000032511
ENSMUSG00000058550
ENSMUSG00000049858
ENSMUSG00000020988
ENSMUSG00000025933
ENSMUSG00000048706
ENSMUSG00000095253
ENSMUSG00000034522
ENSMUSG00000024791
ENSMUSG00000066026
ENSMUSG00000059493
ENSMUSG00000060548
ENSMUSG00000058317
ENSMUSG00000025931
ENSMUSG00000038074
ENSMUSG00000097493
ENSMUSG00000034781
ENSMUSG00000000085
ENSMUSG00000027981
ENSMUSG00000025665
ENSMUSG00000071073
ENSMUSG00000075232
ENSMUSG00000041782
ENSMUSG00000010025
ENSMUSG00000031379
ENSMUSG00000020696
ENSMUSG00000052942
ENSMUSG00000020629
ENSMUSG00000031403
ENSMUSG00000054321
ENSMUSG00000070476
ENSMUSG00000025950
ENSMUSG00000023186
ENSMUSG00000010097
ENSMUSG00000015950
ENSMUSG00000022305
ENSMUSG00000022876
ENSMUSG00000048373
ENSMUSG00000041471
ENSMUSG00000036155
ENSMUSG00000020541
ENSMUSG00000030638
ENSMUSG00000048965
ENSMUSG00000044626
ENSMUSG00000025156
ENSMUSG00000062611
ENSMUSG00000030421
ENSMUSG00000017002
ENSMUSG00000018569
ENSMUSG00000031150
ENSMUSG00000022010
ENSMUSG00000032011
ENSMUSG00000034807
ENSMUSG00000031125
ENSMUSG00000014791
ENSMUSG00000003549
ENSMUSG00000045751
ENSMUSG00000042793
ENSMUSG00000079083
ENSMUSG00000079084
ENSMUSG00000037649
ENSMUSG00000058446
ENSMUSG00000052676
ENSMUSG00000039976
ENSMUSG00000035189
ENSMUSG00000097006
ENSMUSG00000026500
ENSMUSG00000038235
ENSMUSG00000026664
ENSMUSG00000040287
ENSMUSG00000051950
ENSMUSG00000079339
ENSMUSG00000033502
ENSMUSG00000038175
ENSMUSG00000047810
ENSMUSG00000079362
ENSMUSG00000041506
ENSMUSG00000072774
ENSMUSG00000087658
ENSMUSG00000060441
ENSMUSG00000052336
ENSMUSG00000049090
ENSMUSG00000019988
ENSMUSG00000020941
ENSMUSG00000021913
ENSMUSG00000030431
ENSMUSG00000107126
ENSMUSG00000002068
ENSMUSG00000038525
ENSMUSG00000022223
ENSMUSG00000028933
ENSMUSG00000042340
ENSMUSG00000026193
ENSMUSG00000046589
ENSMUSG00000079602
ENSMUSG00000062554
ENSMUSG00000029710
ENSMUSG00000026072
ENSMUSG00000031520
ENSMUSG00000049313
ENSMUSG00000032484
ENSMUSG00000032705
ENSMUSG00000057469
ENSMUSG00000047222
ENSMUSG00000040434
ENSMUSG00000019814
ENSMUSG00000045545
ENSMUSG00000026639
ENSMUSG00000075514
ENSMUSG00000060675
ENSMUSG00000065408
ENSMUSG00000021559
ENSMUSG00000096916
ENSMUSG00000051397
ENSMUSG00000028470
ENSMUSG00000081434
ENSMUSG00000053768
ENSMUSG00000109933
ENSMUSG00000085396
ENSMUSG00000102252
ENSMUSG00000080893
ENSMUSG00000030862
ENSMUSG00000103367
ENSMUSG00000039457
ENSMUSG00000054752
ENSMUSG00000015652
ENSMUSG00000071369
ENSMUSG00000002020
ENSMUSG00000022905
ENSMUSG00000042367
ENSMUSG00000022912
ENSMUSG00000024525
ENSMUSG00000020376
ENSMUSG00000022407
ENSMUSG00000030271
ENSMUSG00000056468
ENSMUSG00000038816
ENSMUSG00000110126
ENSMUSG00000022098
ENSMUSG00000031371
ENSMUSG00000044674
ENSMUSG00000045932
ENSMUSG00000027845
ENSMUSG00000083282
ENSMUSG00000097906
ENSMUSG00000042082
ENSMUSG00000018362
ENSMUSG00000061731
ENSMUSG00000037788
ENSMUSG00000032400
ENSMUSG00000106968
ENSMUSG00000041556
ENSMUSG00000035834
ENSMUSG00000022557
ENSMUSG00000037428
ENSMUSG00000026343
ENSMUSG00000041594
ENSMUSG00000055629
ENSMUSG00000106019
ENSMUSG00000053580
ENSMUSG00000093587
ENSMUSG00000032599
ENSMUSG00000051022
ENSMUSG00000055067
ENSMUSG00000026928
ENSMUSG00000020681
ENSMUSG00000063558
ENSMUSG00000008090
ENSMUSG00000043702
ENSMUSG00000070524
ENSMUSG00000027660
ENSMUSG00000061013
ENSMUSG00000028076
ENSMUSG00000023015
ENSMUSG00000018199
ENSMUSG00000070705
ENSMUSG00000005958
ENSMUSG00000033760
ENSMUSG00000000544
ENSMUSG00000049625
ENSMUSG00000062995
ENSMUSG00000023947
ENSMUSG00000047104
ENSMUSG00000033508
ENSMUSG00000015112
ENSMUSG00000096403
ENSMUSG00000074093
ENSMUSG00000059657
ENSMUSG00000028896
ENSMUSG00000021403
ENSMUSG00000037868
ENSMUSG00000054626
ENSMUSG00000030401
ENSMUSG00000022773
ENSMUSG00000048387
ENSMUSG00000020354
ENSMUSG00000038578
ENSMUSG00000070780
ENSMUSG00000022685
ENSMUSG00000030726
ENSMUSG00000040950
ENSMUSG00000008601
ENSMUSG00000032666
ENSMUSG00000046186
ENSMUSG00000085502
ENSMUSG00000006576
ENSMUSG00000033420
ENSMUSG00000091866
ENSMUSG00000031586
ENSMUSG00000029469
ENSMUSG00000046623
ENSMUSG00000043445
ENSMUSG00000025577
ENSMUSG00000044167
ENSMUSG00000038859
ENSMUSG00000065999
ENSMUSG00000054203
ENSMUSG00000021338
ENSMUSG00000047654
ENSMUSG00000028080
ENSMUSG00000039763
ENSMUSG00000060803
ENSMUSG00000022261
ENSMUSG00000106799
ENSMUSG00000040714
ENSMUSG00000036687
ENSMUSG00000034317
ENSMUSG00000012609
ENSMUSG00000037972
ENSMUSG00000048106
ENSMUSG00000043602
ENSMUSG00000025374
ENSMUSG00000032586
ENSMUSG00000043773
ENSMUSG00000069920
ENSMUSG00000053080
ENSMUSG00000038268
ENSMUSG00000034614
ENSMUSG00000073409
ENSMUSG00000006599
ENSMUSG00000034330
ENSMUSG00000029185
ENSMUSG00000042743
ENSMUSG00000036432
ENSMUSG00000031669
ENSMUSG00000059674
ENSMUSG00000066456
ENSMUSG00000038668
ENSMUSG00000007682
ENSMUSG00000092130
ENSMUSG00000071714
ENSMUSG00000031297
ENSMUSG00000043342
ENSMUSG00000054905
ENSMUSG00000043822
ENSMUSG00000024990
ENSMUSG00000034949
ENSMUSG00000021013
ENSMUSG00000037548
ENSMUSG00000085456
ENSMUSG00000056749
ENSMUSG00000038079
ENSMUSG00000030029
ENSMUSG00000028179
ENSMUSG00000028211
ENSMUSG00000018340
ENSMUSG00000068015
ENSMUSG00000022231
ENSMUSG00000023030
ENSMUSG00000040591
ENSMUSG00000043924
ENSMUSG00000053647
ENSMUSG00000060961
ENSMUSG00000045140
ENSMUSG00000051225
ENSMUSG00000026586
ENSMUSG00000032020
ENSMUSG00000038119
ENSMUSG00000027499
ENSMUSG00000016541
ENSMUSG00000044103
ENSMUSG00000015085
ENSMUSG00000017737
ENSMUSG00000005824
ENSMUSG00000037370
ENSMUSG00000036820
ENSMUSG00000001583
ENSMUSG00000067006
ENSMUSG00000031548
ENSMUSG00000042284
ENSMUSG00000056459
ENSMUSG00000038605
ENSMUSG00000048755
ENSMUSG00000031538
ENSMUSG00000003235
ENSMUSG00000054074
ENSMUSG00000047557
ENSMUSG00000044250
ENSMUSG00000039682
ENSMUSG00000005800
ENSMUSG00000019987
ENSMUSG00000110386
ENSMUSG00000038155
ENSMUSG00000091383
ENSMUSG00000034641
ENSMUSG00000009535
ENSMUSG00000027611
ENSMUSG00000021023
ENSMUSG00000079014
ENSMUSG00000002565
ENSMUSG00000021069
ENSMUSG00000098679
ENSMUSG00000033998
ENSMUSG00000091089
ENSMUSG00000027661
ENSMUSG00000038128
ENSMUSG00000074896
ENSMUSG00000038712
ENSMUSG00000015533
ENSMUSG00000074576
ENSMUSG00000050157
ENSMUSG00000061046
ENSMUSG00000031904
ENSMUSG00000018819
ENSMUSG00000028420
ENSMUSG00000054675
ENSMUSG00000032815
ENSMUSG00000014873
ENSMUSG00000001588
ENSMUSG00000029306
ENSMUSG00000002289
ENSMUSG00000025081
ENSMUSG00000001420
ENSMUSG00000074793
ENSMUSG00000026187
ENSMUSG00000073910
ENSMUSG00000085931
ENSMUSG00000023505
ENSMUSG00000045763
ENSMUSG00000027368
ENSMUSG00000037411
ENSMUSG00000045319
ENSMUSG00000035000
ENSMUSG00000073427
ENSMUSG00000102433
ENSMUSG00000019124
ENSMUSG00000031897
ENSMUSG00000032086
ENSMUSG00000023232
ENSMUSG00000030609
ENSMUSG00000047230
ENSMUSG00000051727
ENSMUSG00000056144
ENSMUSG00000042216
ENSMUSG00000092188
ENSMUSG00000021947
ENSMUSG00000031575
ENSMUSG00000028937
ENSMUSG00000020634
ENSMUSG00000042106
ENSMUSG00000000562
ENSMUSG00000055717
ENSMUSG00000006930
ENSMUSG00000004814
ENSMUSG00000041429
ENSMUSG00000025995
ENSMUSG00000031778
ENSMUSG00000036368
ENSMUSG00000054932
ENSMUSG00000079594
ENSMUSG00000044365
ENSMUSG00000048967
ENSMUSG00000037999
ENSMUSG00000045636
ENSMUSG00000037860
ENSMUSG00000020782
ENSMUSG00000073758
ENSMUSG00000028789
ENSMUSG00000032352
ENSMUSG00000042854
ENSMUSG00000027324
ENSMUSG00000041189
ENSMUSG00000030532
ENSMUSG00000020083
ENSMUSG00000027318
ENSMUSG00000001300
ENSMUSG00000000740
ENSMUSG00000085256
ENSMUSG00000002108
ENSMUSG00000076432
ENSMUSG00000038046
ENSMUSG00000085843
ENSMUSG00000040525
ENSMUSG00000037202
ENSMUSG00000037544
ENSMUSG00000033149
ENSMUSG00000015474
ENSMUSG00000008035
ENSMUSG00000024538
ENSMUSG00000078762
ENSMUSG00000048949
ENSMUSG00000079186
ENSMUSG00000062162
ENSMUSG00000058656
ENSMUSG00000039735
ENSMUSG00000039474
ENSMUSG00000022828
ENSMUSG00000046324
ENSMUSG00000035472
ENSMUSG00000035845
ENSMUSG00000082145
ENSMUSG00000043872
ENSMUSG00000027427
ENSMUSG00000050953
ENSMUSG00000030166
ENSMUSG00000001942
ENSMUSG00000019295
ENSMUSG00000021846
ENSMUSG00000039765
ENSMUSG00000071379
ENSMUSG00000055368
ENSMUSG00000086552
ENSMUSG00000027496
ENSMUSG00000028972
ENSMUSG00000040640
ENSMUSG00000028476
ENSMUSG00000043155
ENSMUSG00000022186
ENSMUSG00000030265
ENSMUSG00000038987
ENSMUSG00000049037
ENSMUSG00000075268
ENSMUSG00000024436
ENSMUSG00000052957
ENSMUSG00000020900
ENSMUSG00000086541
ENSMUSG00000024989
ENSMUSG00000031012
ENSMUSG00000061119
ENSMUSG00000044708
ENSMUSG00000043587
ENSMUSG00000044986
ENSMUSG00000020069
ENSMUSG00000021595
ENSMUSG00000007850
ENSMUSG00000048915
ENSMUSG00000034157
ENSMUSG00000084128
ENSMUSG00000022018
ENSMUSG00000024043
ENSMUSG00000034353
ENSMUSG00000026893
ENSMUSG00000020956
ENSMUSG00000023781
ENSMUSG00000044197
ENSMUSG00000042607
ENSMUSG00000034194
ENSMUSG00000078497
ENSMUSG00000033450
ENSMUSG00000027737
ENSMUSG00000027635
ENSMUSG00000063354
ENSMUSG00000097084
ENSMUSG00000095742
ENSMUSG00000031349
ENSMUSG00000038351
ENSMUSG00000095180
ENSMUSG00000075389
ENSMUSG00000021786
ENSMUSG00000021453
ENSMUSG00000006763
ENSMUSG00000029869
ENSMUSG00000026926
ENSMUSG00000039191
ENSMUSG00000021385
ENSMUSG00000027412
ENSMUSG00000067212
ENSMUSG00000032332
ENSMUSG00000009097
ENSMUSG00000062906
ENSMUSG00000032496
ENSMUSG00000042724
ENSMUSG00000079505
ENSMUSG00000030521
ENSMUSG00000022099
ENSMUSG00000000031
ENSMUSG00000029470
ENSMUSG00000042444
ENSMUSG00000021903
ENSMUSG00000027399
ENSMUSG00000035778
ENSMUSG00000036412
ENSMUSG00000020847
ENSMUSG00000032724
ENSMUSG00000032469
ENSMUSG00000028664
ENSMUSG00000033060
ENSMUSG00000029686
ENSMUSG00000085882
ENSMUSG00000107872
ENSMUSG00000063975
ENSMUSG00000019850
