rownames(sigRes)
ENSMUSG00000036256
ENSMUSG00000048644
ENSMUSG00000103653
ENSMUSG00000030409
ENSMUSG00000029304
ENSMUSG00000026062
ENSMUSG00000075555
ENSMUSG00000041193
ENSMUSG00000023904
ENSMUSG00000001911
ENSMUSG00000110631
ENSMUSG00000027546
ENSMUSG00000019737
ENSMUSG00000085129
ENSMUSG00000061887
ENSMUSG00000066000
ENSMUSG00000028247
ENSMUSG00000073405
ENSMUSG00000037788
ENSMUSG00000031736
ENSMUSG00000059878
ENSMUSG00000098923
ENSMUSG00000090440
ENSMUSG00000020184
ENSMUSG00000020216
ENSMUSG00000022419
ENSMUSG00000027430
ENSMUSG00000027168
ENSMUSG00000081111
ENSMUSG00000019851
ENSMUSG00000034161
ENSMUSG00000000730
ENSMUSG00000044573
ENSMUSG00000018819
ENSMUSG00000079560
ENSMUSG00000014158
ENSMUSG00000038781
ENSMUSG00000002020
ENSMUSG00000069171
ENSMUSG00000082361
ENSMUSG00000049521
ENSMUSG00000007946
ENSMUSG00000040287
ENSMUSG00000026072
ENSMUSG00000004565
ENSMUSG00000041231
ENSMUSG00000041886
ENSMUSG00000067071
ENSMUSG00000058550
ENSMUSG00000063875
ENSMUSG00000029334
ENSMUSG00000002763
ENSMUSG00000036565
ENSMUSG00000037600
ENSMUSG00000046714
ENSMUSG00000037032
ENSMUSG00000024803
ENSMUSG00000098832
ENSMUSG00000062444
ENSMUSG00000034203
ENSMUSG00000073176
ENSMUSG00000038042
ENSMUSG00000090394
ENSMUSG00000105068
ENSMUSG00000039997
ENSMUSG00000031734
ENSMUSG00000040640
ENSMUSG00000048218
ENSMUSG00000045394
ENSMUSG00000067768
ENSMUSG00000034863
ENSMUSG00000047963
ENSMUSG00000045790
ENSMUSG00000073409
ENSMUSG00000006930
ENSMUSG00000034640
ENSMUSG00000046761
ENSMUSG00000042978
ENSMUSG00000063011
ENSMUSG00000107385
ENSMUSG00000025932
ENSMUSG00000055239
ENSMUSG00000107092
ENSMUSG00000046447
ENSMUSG00000028252
ENSMUSG00000066258
ENSMUSG00000031373
ENSMUSG00000039903
ENSMUSG00000025083
ENSMUSG00000019256
ENSMUSG00000042104
ENSMUSG00000029338
ENSMUSG00000068206
ENSMUSG00000005251
ENSMUSG00000059288
ENSMUSG00000042364
ENSMUSG00000009563
ENSMUSG00000030598
ENSMUSG00000001300
ENSMUSG00000063354
ENSMUSG00000032232
ENSMUSG00000028028
ENSMUSG00000038236
ENSMUSG00000038793
ENSMUSG00000022407
ENSMUSG00000000296
ENSMUSG00000055805
ENSMUSG00000029377
ENSMUSG00000038119
ENSMUSG00000028033
ENSMUSG00000026037
ENSMUSG00000004609
ENSMUSG00000022186
ENSMUSG00000034255
ENSMUSG00000038843
ENSMUSG00000025481
ENSMUSG00000030423
ENSMUSG00000033685
ENSMUSG00000001964
ENSMUSG00000029710
ENSMUSG00000020978
ENSMUSG00000032086
ENSMUSG00000067931
ENSMUSG00000006575
ENSMUSG00000038179
ENSMUSG00000059713
ENSMUSG00000030298
ENSMUSG00000008035
ENSMUSG00000022476
ENSMUSG00000067274
ENSMUSG00000073535
ENSMUSG00000026546
ENSMUSG00000000058
ENSMUSG00000029401
ENSMUSG00000090336
ENSMUSG00000059336
ENSMUSG00000048007
ENSMUSG00000001642
ENSMUSG00000042099
ENSMUSG00000056888
ENSMUSG00000006763
ENSMUSG00000048031
ENSMUSG00000042082
ENSMUSG00000091698
ENSMUSG00000042988
ENSMUSG00000039976
ENSMUSG00000020116
ENSMUSG00000007836
ENSMUSG00000026748
ENSMUSG00000030521
ENSMUSG00000030256
ENSMUSG00000024621
ENSMUSG00000020407
ENSMUSG00000029019
ENSMUSG00000025436
ENSMUSG00000002015
ENSMUSG00000000303
ENSMUSG00000020561
ENSMUSG00000062312
ENSMUSG00000034614
ENSMUSG00000032184
ENSMUSG00000005973
ENSMUSG00000021559
ENSMUSG00000022176
ENSMUSG00000039457
ENSMUSG00000063558
ENSMUSG00000026414
ENSMUSG00000028551
ENSMUSG00000029209
ENSMUSG00000086212
ENSMUSG00000007872
ENSMUSG00000013736
ENSMUSG00000007039
ENSMUSG00000014704
ENSMUSG00000042660
ENSMUSG00000027405
ENSMUSG00000027636
ENSMUSG00000021253
ENSMUSG00000034641
ENSMUSG00000020069
ENSMUSG00000032182
ENSMUSG00000041324
ENSMUSG00000021948
ENSMUSG00000040466
ENSMUSG00000048826
ENSMUSG00000030800
ENSMUSG00000036686
ENSMUSG00000063884
ENSMUSG00000039116
ENSMUSG00000017446
ENSMUSG00000020814
ENSMUSG00000051890
ENSMUSG00000085843
ENSMUSG00000054626
ENSMUSG00000030245
ENSMUSG00000020392
ENSMUSG00000052534
ENSMUSG00000035351
ENSMUSG00000031278
ENSMUSG00000051495
ENSMUSG00000029032
ENSMUSG00000021794
ENSMUSG00000028496
ENSMUSG00000109244
ENSMUSG00000022791
ENSMUSG00000096788
ENSMUSG00000040195
ENSMUSG00000021116
ENSMUSG00000043587
ENSMUSG00000107546
ENSMUSG00000059325
ENSMUSG00000092624
ENSMUSG00000034675
ENSMUSG00000021226
ENSMUSG00000006931
ENSMUSG00000053475
ENSMUSG00000045752
ENSMUSG00000027189
ENSMUSG00000053175
ENSMUSG00000023243
ENSMUSG00000039316
ENSMUSG00000025608
ENSMUSG00000017652
ENSMUSG00000036687
ENSMUSG00000025225
ENSMUSG00000017390
ENSMUSG00000026288
ENSMUSG00000033751
ENSMUSG00000035385
ENSMUSG00000030246
ENSMUSG00000041836
ENSMUSG00000038894
ENSMUSG00000032511
ENSMUSG00000029869
ENSMUSG00000035472
ENSMUSG00000038976
ENSMUSG00000023391
ENSMUSG00000027434
ENSMUSG00000050730
ENSMUSG00000061062
ENSMUSG00000027597
ENSMUSG00000015312
ENSMUSG00000029254
ENSMUSG00000023064
ENSMUSG00000017756
ENSMUSG00000092486
ENSMUSG00000039725
ENSMUSG00000110702
ENSMUSG00000034394
ENSMUSG00000024580
ENSMUSG00000028581
ENSMUSG00000060036
ENSMUSG00000025650
ENSMUSG00000020812
ENSMUSG00000028967
ENSMUSG00000057836
ENSMUSG00000097084
ENSMUSG00000037408
ENSMUSG00000059659
ENSMUSG00000015950
ENSMUSG00000042804
ENSMUSG00000044948
ENSMUSG00000031274
ENSMUSG00000028278
ENSMUSG00000062380
ENSMUSG00000052926
ENSMUSG00000024913
ENSMUSG00000021692
ENSMUSG00000021037
ENSMUSG00000062421
ENSMUSG00000048087
ENSMUSG00000033170
ENSMUSG00000025491
ENSMUSG00000025577
ENSMUSG00000097156
ENSMUSG00000020648
ENSMUSG00000050335
ENSMUSG00000027787
ENSMUSG00000038683
ENSMUSG00000059851
ENSMUSG00000042549
ENSMUSG00000021044
ENSMUSG00000001497
ENSMUSG00000040734
ENSMUSG00000034424
ENSMUSG00000028073
ENSMUSG00000027536
ENSMUSG00000032915
ENSMUSG00000005882
ENSMUSG00000001672
ENSMUSG00000042354
ENSMUSG00000060121
ENSMUSG00000054612
ENSMUSG00000041362
ENSMUSG00000001420
ENSMUSG00000048915
ENSMUSG00000083833
ENSMUSG00000040964
ENSMUSG00000020482
ENSMUSG00000024789
ENSMUSG00000026249
ENSMUSG00000024640
ENSMUSG00000079036
ENSMUSG00000086804
ENSMUSG00000045237
ENSMUSG00000034101
ENSMUSG00000026574
ENSMUSG00000044424
ENSMUSG00000029534
ENSMUSG00000037003
ENSMUSG00000048758
ENSMUSG00000092312
ENSMUSG00000063382
ENSMUSG00000071713
ENSMUSG00000041439
ENSMUSG00000069206
ENSMUSG00000060950
ENSMUSG00000041548
ENSMUSG00000000085
ENSMUSG00000024150
ENSMUSG00000021930
ENSMUSG00000015290
ENSMUSG00000052336
ENSMUSG00000078941
ENSMUSG00000056941
ENSMUSG00000002728
ENSMUSG00000012889
ENSMUSG00000038065
ENSMUSG00000020691
ENSMUSG00000038807
ENSMUSG00000010097
ENSMUSG00000030286
ENSMUSG00000055629
ENSMUSG00000035274
ENSMUSG00000028591
ENSMUSG00000013076
ENSMUSG00000063511
ENSMUSG00000024308
ENSMUSG00000025375
ENSMUSG00000039781
ENSMUSG00000022099
ENSMUSG00000028572
ENSMUSG00000076432
ENSMUSG00000053536
ENSMUSG00000023991
ENSMUSG00000000740
ENSMUSG00000021359
ENSMUSG00000034462
ENSMUSG00000024812
ENSMUSG00000024769
ENSMUSG00000092564
ENSMUSG00000052997
ENSMUSG00000038732
ENSMUSG00000028664
ENSMUSG00000045045
ENSMUSG00000033998
ENSMUSG00000032932
ENSMUSG00000015668
ENSMUSG00000032870
ENSMUSG00000007739
ENSMUSG00000044068
ENSMUSG00000032352
ENSMUSG00000020526
ENSMUSG00000028465
ENSMUSG00000003355
ENSMUSG00000029925
ENSMUSG00000038290
ENSMUSG00000038543
ENSMUSG00000020633
ENSMUSG00000037306
ENSMUSG00000066839
ENSMUSG00000033467
ENSMUSG00000031639
ENSMUSG00000051341
ENSMUSG00000049232
ENSMUSG00000038615
ENSMUSG00000085502
ENSMUSG00000020911
ENSMUSG00000032872
ENSMUSG00000058056
ENSMUSG00000039183
ENSMUSG00000021338
ENSMUSG00000037681
ENSMUSG00000039956
ENSMUSG00000025049
ENSMUSG00000025453
ENSMUSG00000064284
ENSMUSG00000026994
ENSMUSG00000028919
ENSMUSG00000026198
ENSMUSG00000047446
ENSMUSG00000029090
ENSMUSG00000047414
ENSMUSG00000044167
ENSMUSG00000057841
ENSMUSG00000028232
ENSMUSG00000045414
ENSMUSG00000079084
ENSMUSG00000022009
ENSMUSG00000049555
ENSMUSG00000037815
ENSMUSG00000030313
ENSMUSG00000048779
ENSMUSG00000031861
ENSMUSG00000070323
ENSMUSG00000037992
ENSMUSG00000111645
ENSMUSG00000024037
ENSMUSG00000079109
ENSMUSG00000021125
ENSMUSG00000002227
ENSMUSG00000039886
ENSMUSG00000107881
ENSMUSG00000075410
ENSMUSG00000031262
ENSMUSG00000079267
ENSMUSG00000024960
ENSMUSG00000097694
ENSMUSG00000025738
ENSMUSG00000024143
ENSMUSG00000030222
ENSMUSG00000024610
ENSMUSG00000050157
ENSMUSG00000035314
ENSMUSG00000019461
ENSMUSG00000059897
ENSMUSG00000061878
ENSMUSG00000052605
ENSMUSG00000006315
ENSMUSG00000030852
ENSMUSG00000040364
ENSMUSG00000092390
ENSMUSG00000020307
ENSMUSG00000000149
ENSMUSG00000051022
ENSMUSG00000110537
ENSMUSG00000036745
ENSMUSG00000039347
ENSMUSG00000021714
ENSMUSG00000029119
ENSMUSG00000026755
ENSMUSG00000062352
ENSMUSG00000075028
ENSMUSG00000042032
ENSMUSG00000024841
ENSMUSG00000072825
ENSMUSG00000049036
ENSMUSG00000027864
ENSMUSG00000032579
ENSMUSG00000020167
ENSMUSG00000020857
ENSMUSG00000040714
ENSMUSG00000062997
ENSMUSG00000046387
ENSMUSG00000050424
ENSMUSG00000078877
ENSMUSG00000044367
ENSMUSG00000053158
ENSMUSG00000025369
ENSMUSG00000038398
ENSMUSG00000037946
ENSMUSG00000086021
ENSMUSG00000036661
ENSMUSG00000041607
ENSMUSG00000022312
ENSMUSG00000030811
ENSMUSG00000044626
ENSMUSG00000029198
ENSMUSG00000103206
ENSMUSG00000027534
ENSMUSG00000020453
ENSMUSG00000099881
ENSMUSG00000025743
ENSMUSG00000057561
ENSMUSG00000032459
ENSMUSG00000079017
ENSMUSG00000029535
ENSMUSG00000064330
ENSMUSG00000097352
ENSMUSG00000030268
ENSMUSG00000030177
ENSMUSG00000026576
ENSMUSG00000031201
ENSMUSG00000039697
ENSMUSG00000019295
ENSMUSG00000022434
ENSMUSG00000033147
ENSMUSG00000008668
ENSMUSG00000032997
ENSMUSG00000038855
ENSMUSG00000021598
ENSMUSG00000001288
ENSMUSG00000039959
ENSMUSG00000035000
ENSMUSG00000035095
ENSMUSG00000066838
ENSMUSG00000029860
ENSMUSG00000085666
ENSMUSG00000048924
ENSMUSG00000024379
ENSMUSG00000040473
ENSMUSG00000030538
ENSMUSG00000097327
ENSMUSG00000072568
ENSMUSG00000074604
ENSMUSG00000022390
ENSMUSG00000038141
ENSMUSG00000034116
ENSMUSG00000022707
ENSMUSG00000047613
ENSMUSG00000040302
ENSMUSG00000029610
ENSMUSG00000011877
ENSMUSG00000020032
ENSMUSG00000016487
ENSMUSG00000086649
ENSMUSG00000040841
ENSMUSG00000040913
ENSMUSG00000047810
ENSMUSG00000028339
ENSMUSG00000024371
ENSMUSG00000031161
ENSMUSG00000037868
ENSMUSG00000030272
ENSMUSG00000029050
ENSMUSG00000043614
ENSMUSG00000039182
ENSMUSG00000038679
ENSMUSG00000039735
ENSMUSG00000036168
ENSMUSG00000024672
ENSMUSG00000079387
ENSMUSG00000036155
ENSMUSG00000004562
ENSMUSG00000029121
ENSMUSG00000054889
ENSMUSG00000038437
ENSMUSG00000050931
ENSMUSG00000013701
ENSMUSG00000025081
ENSMUSG00000035621
ENSMUSG00000026821
ENSMUSG00000042644
ENSMUSG00000057469
ENSMUSG00000034401
ENSMUSG00000032000
ENSMUSG00000035914
ENSMUSG00000057440
ENSMUSG00000076441
ENSMUSG00000038497
ENSMUSG00000037742
ENSMUSG00000060098
ENSMUSG00000023156
ENSMUSG00000031706
ENSMUSG00000007682
ENSMUSG00000032187
ENSMUSG00000002104
ENSMUSG00000063480
ENSMUSG00000005362
ENSMUSG00000031952
ENSMUSG00000019143
ENSMUSG00000030264
ENSMUSG00000097177
ENSMUSG00000025076
ENSMUSG00000070305
ENSMUSG00000066357
ENSMUSG00000021120
ENSMUSG00000028189
ENSMUSG00000021501
ENSMUSG00000018537
ENSMUSG00000019782
ENSMUSG00000026049
ENSMUSG00000020372
ENSMUSG00000021774
ENSMUSG00000078867
ENSMUSG00000034620
ENSMUSG00000029101
ENSMUSG00000024528
ENSMUSG00000022752
ENSMUSG00000067547
ENSMUSG00000031098
ENSMUSG00000002409
ENSMUSG00000060636
ENSMUSG00000069835
ENSMUSG00000020781
ENSMUSG00000001583
ENSMUSG00000087380
ENSMUSG00000063975
ENSMUSG00000036186
ENSMUSG00000023079
ENSMUSG00000001418
ENSMUSG00000057329
ENSMUSG00000106799
ENSMUSG00000031065
ENSMUSG00000057863
ENSMUSG00000051978
ENSMUSG00000078771
ENSMUSG00000024208
ENSMUSG00000026479
ENSMUSG00000058741
ENSMUSG00000037993
ENSMUSG00000027637
ENSMUSG00000028803
ENSMUSG00000017801
ENSMUSG00000031197
ENSMUSG00000057751
ENSMUSG00000049957
ENSMUSG00000085456
ENSMUSG00000049130
ENSMUSG00000061477
ENSMUSG00000031166
ENSMUSG00000025198
ENSMUSG00000005846
ENSMUSG00000024525
ENSMUSG00000020680
ENSMUSG00000028990
ENSMUSG00000022634
ENSMUSG00000029780
ENSMUSG00000023755
ENSMUSG00000038178
ENSMUSG00000037820
ENSMUSG00000030929
ENSMUSG00000017493
ENSMUSG00000021079
ENSMUSG00000031371
ENSMUSG00000060548
ENSMUSG00000075266
ENSMUSG00000010911
ENSMUSG00000029910
ENSMUSG00000001225
ENSMUSG00000021916
ENSMUSG00000031546
ENSMUSG00000030045
ENSMUSG00000062031
ENSMUSG00000050989
ENSMUSG00000026761
ENSMUSG00000024914
ENSMUSG00000020422
ENSMUSG00000025579
ENSMUSG00000021504
ENSMUSG00000026687
ENSMUSG00000038903
ENSMUSG00000087249
ENSMUSG00000035678
ENSMUSG00000068015
ENSMUSG00000026433
ENSMUSG00000028907
ENSMUSG00000032959
ENSMUSG00000051439
ENSMUSG00000053985
ENSMUSG00000040434
ENSMUSG00000023236
ENSMUSG00000032251
ENSMUSG00000028833
ENSMUSG00000042810
ENSMUSG00000038859
ENSMUSG00000037447
ENSMUSG00000037553
ENSMUSG00000033545
ENSMUSG00000096403
ENSMUSG00000031642
ENSMUSG00000033220
ENSMUSG00000020712
ENSMUSG00000025810
ENSMUSG00000030291
ENSMUSG00000109602
ENSMUSG00000063801
ENSMUSG00000020782
ENSMUSG00000030086
ENSMUSG00000029642
ENSMUSG00000020268
ENSMUSG00000074922
ENSMUSG00000040128
ENSMUSG00000040557
ENSMUSG00000056917
ENSMUSG00000062077
ENSMUSG00000010025
ENSMUSG00000028825
ENSMUSG00000050751
ENSMUSG00000039943
ENSMUSG00000001056
ENSMUSG00000074923
ENSMUSG00000030613
ENSMUSG00000053477
ENSMUSG00000077450
ENSMUSG00000020650
ENSMUSG00000069020
ENSMUSG00000022193
ENSMUSG00000031266
ENSMUSG00000058600
ENSMUSG00000019189
ENSMUSG00000047220
ENSMUSG00000067995
ENSMUSG00000068184
ENSMUSG00000034652
ENSMUSG00000033955
ENSMUSG00000097313
ENSMUSG00000026798
ENSMUSG00000074364
ENSMUSG00000091449
ENSMUSG00000024691
ENSMUSG00000024754
ENSMUSG00000020900
ENSMUSG00000009927
ENSMUSG00000009681
ENSMUSG00000086290
ENSMUSG00000060073
ENSMUSG00000022551
ENSMUSG00000015652
ENSMUSG00000020974
ENSMUSG00000025105
ENSMUSG00000090266
ENSMUSG00000041187
ENSMUSG00000004814
ENSMUSG00000028889
ENSMUSG00000020190
ENSMUSG00000086454
ENSMUSG00000033114
ENSMUSG00000027487
ENSMUSG00000091337
ENSMUSG00000057738
ENSMUSG00000097779
ENSMUSG00000022175
ENSMUSG00000040174
ENSMUSG00000038375
ENSMUSG00000047281
ENSMUSG00000026914
ENSMUSG00000050368
ENSMUSG00000015647
ENSMUSG00000040455
ENSMUSG00000073676
ENSMUSG00000059326
ENSMUSG00000031150
ENSMUSG00000028468
ENSMUSG00000029319
ENSMUSG00000047554
ENSMUSG00000002635
ENSMUSG00000070780
ENSMUSG00000078193
ENSMUSG00000028799
ENSMUSG00000109145
ENSMUSG00000050953
ENSMUSG00000063952
ENSMUSG00000000792
ENSMUSG00000079104
ENSMUSG00000078570
ENSMUSG00000073069
ENSMUSG00000030218
ENSMUSG00000096696
ENSMUSG00000037376
ENSMUSG00000010453
ENSMUSG00000050334
ENSMUSG00000078497
ENSMUSG00000022022
ENSMUSG00000044864
ENSMUSG00000030753
ENSMUSG00000004054
ENSMUSG00000028741
ENSMUSG00000045160
ENSMUSG00000052942
ENSMUSG00000001707
ENSMUSG00000040242
ENSMUSG00000022842
ENSMUSG00000031520
ENSMUSG00000026887
ENSMUSG00000053580
ENSMUSG00000038268
ENSMUSG00000033538
ENSMUSG00000078812
ENSMUSG00000051339
ENSMUSG00000047496
ENSMUSG00000008575
ENSMUSG00000043155
ENSMUSG00000027132
ENSMUSG00000045312
ENSMUSG00000074311
ENSMUSG00000028960
ENSMUSG00000028152
ENSMUSG00000031917
ENSMUSG00000055053
ENSMUSG00000041058
ENSMUSG00000079575
ENSMUSG00000029648
ENSMUSG00000032062
ENSMUSG00000047635
ENSMUSG00000000823
ENSMUSG00000031538
ENSMUSG00000025940
ENSMUSG00000038879
ENSMUSG00000038508
ENSMUSG00000031482
ENSMUSG00000031931
ENSMUSG00000054079
ENSMUSG00000020895
ENSMUSG00000069089
ENSMUSG00000032679
ENSMUSG00000069094
ENSMUSG00000074170
ENSMUSG00000061731
ENSMUSG00000041164
ENSMUSG00000032637
ENSMUSG00000038366
ENSMUSG00000029550
ENSMUSG00000070426
ENSMUSG00000025034
ENSMUSG00000049295
ENSMUSG00000044018
ENSMUSG00000043419
ENSMUSG00000040219
ENSMUSG00000030706
ENSMUSG00000038900
ENSMUSG00000001143
ENSMUSG00000038145
ENSMUSG00000021131
ENSMUSG00000015289
ENSMUSG00000012017
ENSMUSG00000030029
ENSMUSG00000020099
ENSMUSG00000028042
ENSMUSG00000021276
ENSMUSG00000074129
ENSMUSG00000020536
ENSMUSG00000068196
ENSMUSG00000041471
ENSMUSG00000027076
ENSMUSG00000040034
ENSMUSG00000032402
ENSMUSG00000056071
ENSMUSG00000031297
ENSMUSG00000035042
ENSMUSG00000017119
ENSMUSG00000030816
ENSMUSG00000091594
ENSMUSG00000034908
ENSMUSG00000029447
ENSMUSG00000009076
ENSMUSG00000055762
ENSMUSG00000019796
ENSMUSG00000041046
ENSMUSG00000067148
ENSMUSG00000032018
ENSMUSG00000082536
ENSMUSG00000025409
ENSMUSG00000032484
ENSMUSG00000021975
ENSMUSG00000020838
ENSMUSG00000032691
ENSMUSG00000035172
ENSMUSG00000021024
ENSMUSG00000025212
ENSMUSG00000027088
ENSMUSG00000024130
ENSMUSG00000089728
ENSMUSG00000025858
ENSMUSG00000048027
ENSMUSG00000043822
ENSMUSG00000071456
ENSMUSG00000063888
ENSMUSG00000039826
ENSMUSG00000038545
ENSMUSG00000022601
ENSMUSG00000032523
ENSMUSG00000075054
ENSMUSG00000031342
ENSMUSG00000014846
ENSMUSG00000044254
ENSMUSG00000045671
ENSMUSG00000056144
ENSMUSG00000037622
ENSMUSG00000052748
ENSMUSG00000029001
ENSMUSG00000035545
ENSMUSG00000037926
ENSMUSG00000055707
ENSMUSG00000020333
ENSMUSG00000063439
ENSMUSG00000038175
ENSMUSG00000009995
ENSMUSG00000002102
ENSMUSG00000002308
ENSMUSG00000038797
ENSMUSG00000040987
ENSMUSG00000030654
ENSMUSG00000024927
ENSMUSG00000047910
ENSMUSG00000029430
ENSMUSG00000079414
ENSMUSG00000016503
ENSMUSG00000034285
ENSMUSG00000018585
ENSMUSG00000032215
ENSMUSG00000028854
ENSMUSG00000047215
ENSMUSG00000034429
ENSMUSG00000049577
ENSMUSG00000031078
ENSMUSG00000030879
ENSMUSG00000031370
ENSMUSG00000085931
ENSMUSG00000041840
ENSMUSG00000070509
ENSMUSG00000028212
ENSMUSG00000027380
ENSMUSG00000021639
ENSMUSG00000004264
ENSMUSG00000021576
ENSMUSG00000025223
